Year,Month,Day,Period,61906_SolarPhotovoltaic_PHOEB,60044_SolarPhotovoltaic_BKTH1,61368_SolarPhotovoltaic_PV1,60123_SolarPhotovoltaic_CGAP,59994_SolarPhotovoltaic_ROSEK,60581_SolarPhotovoltaic_UCTX,60436_SolarPhotovoltaic_1,59206_SolarPhotovoltaic_OCIA6,59205_SolarPhotovoltaic_OCIA5,59207_SolarPhotovoltaic_OCIA7,62448_SolarPhotovoltaic_LAP,62415_SolarPhotovoltaic_WOTP1,60372_SolarPhotovoltaic_LSPV1,58537_SolarPhotovoltaic_1,58717_SolarPhotovoltaic_1,57699_SolarPhotovoltaic_AES1,57197_SolarPhotovoltaic_1,63027_SolarPhotovoltaic_20,61871_SolarPhotovoltaic_GEN1,61532_SolarPhotovoltaic_GEN1,61524_SolarPhotovoltaic_GEN1,61810_SolarPhotovoltaic_GEN1,58068_SolarPhotovoltaic_1,58027_SolarPhotovoltaic_1,63180_SolarPhotovoltaic_TXWHT,60789_SolarPhotovoltaic_UNIT1,61875_SolarPhotovoltaic_GEN1,61868_SolarPhotovoltaic_GEN1,61867_SolarPhotovoltaic_GEN1,61697_SolarPhotovoltaic_IVORY,60989_SolarPhotovoltaic_PV1,60682_SolarPhotovoltaic_PEARL,58710_SolarPhotovoltaic_BRLA,58488_SolarPhotovoltaic_1,61874_SolarPhotovoltaic_GEN1,60774_SolarPhotovoltaic_GEN1
2018,11,9,16,160.37516475,12.430575000000001,116.74780852500001,115.46421705,9.692156250000002,96.22509885000001,76.0122216,74.404043775,33.0524669475,64.1500659,64.1500659,6.153750000000001,64.1500659,19.471584204799996,13.08846278025,14.352554943999998,6.4579196863999995,0.315246217,2.9260237499999997,2.9260237499999997,2.9260237499999997,2.9260237499999997,5.526750363750001,5.526750363750001,5.333764912874999,19.2391182,0.277048975,1.099134078,1.099134078,32.07503295,3.0768750000000007,32.07503295,1.8584325000000004,0.6153750000000001,5.187564525,7.989129524999999
2018,11,9,17,35.04515175,23.45220000000001,25.511709825000004,25.23121965,18.285750000000007,21.027091050000003,16.6101768,16.258758075,8.426241573750001,14.018060700000001,14.018060700000001,11.610000000000005,14.018060700000001,2.8124717151999996,3.3367115801250002,2.0730801559999996,0.9327806236,0.014083164333333334,0.0964504125,0.0964504125,0.0964504125,0.0964504125,0.8038909619999999,0.8038909619999999,0.7740585956250001,4.2041286,0.014581525000000005,0.14701793400000002,0.14701793400000002,7.009030350000001,5.805000000000002,7.009030350000001,3.5062200000000017,1.1610000000000005,0.7517581500000001,1.1577481500000002
2018,11,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,9,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,9,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009749882999999999,0.0227579625,0.0227579625,0.0227579625,0.0227579625,0.0,0.0,0.0,0.0,0.009373837500000001,0.021002562,0.021002562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,10,7,28.913656499999995,14.953050000000001,21.048184349999996,20.816768699999994,11.6589375,17.3481939,13.704062399999998,13.414127849999996,16.717483282499998,11.565462599999998,11.565462599999998,7.402500000000001,11.565462599999998,7.130897894399998,6.619964496749999,5.256203231999999,2.3650240992,1.2154854140000002,3.140598825,3.140598825,3.140598825,3.140598825,2.03629276725,2.03629276725,2.456939945250001,3.468574799999999,0.8113577125000001,1.480680621,1.480680621,5.782731299999999,3.7012500000000004,5.782731299999999,2.235555,0.7402500000000001,2.3863446750000006,3.6750996750000007
2018,11,10,8,102.68848237499999,54.221849999999996,74.7538142625,73.93192852499999,42.2769375,61.613089425,48.67075079999999,47.64103188749999,19.608730391250003,41.07539295,41.07539295,26.8425,41.07539295,5.645294166399999,7.764870873375001,4.161160892,1.8723107452,1.9358934356666673,7.471113975,7.471113975,7.471113975,7.471113975,1.6077819240000002,1.6077819240000002,1.9624334467500004,12.318839099999998,1.4446125125000002,3.340574167,3.340574167,20.537696475,13.42125,20.537696475,8.106435,2.68425,1.9064759999999996,2.9360759999999995
