Year,Month,Day,Period,Coast,East,Far_West,North,North_Central,South,South_Central,West
2018,6,6,17,16613.7695,1867.957,3466.8967,1472.4308,21177.2715,5217.9341,11141.7461,2026.7272
2018,6,6,18,16171.5479,1840.6707,3404.9614,1401.5771,20240.9375,5021.8164,10796.2002,1967.8302
2018,6,6,19,15155.6094,1813.8165,3324.1445,1320.4803,19669.5703,4884.9478,10221.3037,1903.7042
2018,6,6,20,14300.0449,1713.5758,3210.6763,1222.3174,18066.7813,4541.0684,9321.498,1781.6747
2018,6,6,21,13203.707,1548.5438,3060.825,1120.558,16250.291,4145.1216,8388.001,1636.0317
2018,6,6,22,12478.4004,1488.47,2798.6101,971.814,14363.7002,3864.0801,7608.6602,1509.1899
2018,6,6,23,11787.0996,1402.21,2732.8201,949.948,13542.7998,3615.8201,7076.6099,1441.65
2018,6,7,0,11289.5,1373.03,2795.51,978.291,13189.9004,3377.29,6684.5698,1395.66
2018,6,7,1,11014.2002,1323.4,2751.53,941.847,12829.7002,3267.28,6442.1401,1367.41
2018,6,7,2,11036.0996,1332.79,2744.0,951.92,12723.2002,3212.8,6370.27,1338.3
2018,6,7,3,11443.5996,1368.86,2750.46,971.438,13105.4004,3255.3301,6575.3101,1344.71
2018,6,7,4,11848.0996,1467.2,2772.3401,997.591,13799.9004,3408.75,7042.79,1384.74
2018,6,7,5,12341.5996,1517.12,2769.6799,1032.01,14363.0996,3516.8,7290.3799,1416.88
2018,6,7,6,13157.7998,1594.88,2854.05,1141.61,15126.7002,3740.48,7541.7402,1364.7
2018,6,7,7,14150.2998,1768.5601,2956.8501,1267.29,16038.0,4080.5,7995.0801,1369.73
2018,6,7,8,15059.5996,1925.17,3061.4099,1351.28,17442.3008,4400.3301,8499.9297,1484.09
2018,6,7,9,15874.5,2011.13,3148.48,1451.21,18854.5996,4719.04,9119.0898,1577.76
2018,6,7,10,16615.1992,2117.29,3199.24,1517.12,20021.6992,5000.4199,9701.04,1711.3
2018,6,7,11,17454.3008,2243.3999,3271.72,1584.03,21133.9004,5241.6499,10261.0996,1846.75
2018,6,7,12,18099.5,2311.6399,3332.29,1619.6,21968.9004,5402.3101,10773.5,1939.05
2018,6,7,13,18496.0996,2346.1599,3337.53,1628.04,22544.9004,5486.5498,11089.0996,1976.21
2018,6,7,14,18649.5,2388.3101,3325.8201,1626.41,22817.4004,5482.8101,11319.9004,2009.14
2018,6,7,15,18456.3008,2396.0701,3326.3701,1609.05,22736.8008,5421.1099,11454.7998,2018.58
2018,6,7,16,17841.5,2341.8999,3282.3601,1561.42,22179.5996,5256.6001,11350.7002,1999.3199
2018,6,7,17,17073.0,2244.0701,3226.3301,1492.87,21412.4004,5067.8301,11010.2998,1950.9301
2018,6,7,18,16268.5996,2185.1201,3161.4299,1432.03,20614.4004,4897.8999,10597.9004,1830.66
2018,6,7,19,15226.5996,2099.6399,3108.6699,1343.8,19700.9004,4730.1299,10121.5996,1756.25
2018,6,7,20,14104.2998,1942.46,3055.95,1246.37,18200.6992,4410.54,9343.6602,1617.04
2018,6,7,21,13072.9004,1750.26,2958.73,1148.11,16550.1992,4057.1299,8435.7002,1486.8
2018,6,7,22,12549.0996,1547.5699,3023.6599,1028.85,14449.5,3706.98,7504.1699,1466.17
2018,6,7,23,11817.2002,1454.41,2908.05,990.15,13402.2998,3471.77,6924.7998,1442.42
2018,6,8,0,11535.9004,1370.59,2763.72,966.643,12793.5996,3302.0801,6474.4102,1468.11
2018,6,8,1,11112.4004,1322.71,2738.55,929.972,12333.2998,3155.73,6294.73,1398.55
2018,6,8,2,11037.5,1324.5,2711.45,918.526,12240.0,3158.71,6215.7002,1315.12
2018,6,8,3,11301.5996,1330.4399,2711.3899,932.625,12498.7998,3186.8999,6377.7002,1289.12
2018,6,8,4,11636.5996,1430.12,2697.02,931.274,13060.0996,3331.1399,6784.75,1319.89
2018,6,8,5,12049.0,1487.78,2724.71,955.738,13499.7998,3455.3501,6954.1602,1384.2
2018,6,8,6,12948.7002,1618.6899,2805.5601,1154.49,14352.4004,3655.6899,7272.6899,1404.38
2018,6,8,7,14094.7998,1765.26,2847.6799,1180.71,15306.5996,4074.24,7773.1099,1479.08
2018,6,8,8,15179.9004,1852.47,2954.29,1263.58,16431.4004,4311.6802,8305.3096,1501.7
2018,6,8,9,16116.4004,1952.22,3045.99,1359.97,17791.8008,4623.2202,8847.8398,1576.25
2018,6,8,10,16997.3008,2110.5,3116.4299,1433.02,18818.0996,4891.5098,9397.8604,1668.14
2018,6,8,11,17579.4004,2194.72,3219.8401,1544.12,19896.5996,5144.2402,10009.9004,1686.6801
2018,6,8,12,17905.0996,2308.0701,3277.6399,1579.11,20541.6992,5297.8799,10415.0,1795.79
2018,6,8,13,18815.6992,2348.1201,3271.8799,1605.34,20978.1992,5377.0098,10790.2998,1935.34
2018,6,8,14,18556.0,2398.2,3292.9399,1622.13,21363.3008,5411.02,10981.4004,2000.0601
2018,6,8,15,18123.0,2336.0,3279.8301,1629.92,21449.5,5308.7202,11038.5,2036.6
2018,6,8,16,17271.1992,2254.5601,3286.23,1582.39,20618.8008,5156.7202,10915.0996,1996.39
2018,6,8,17,16754.1992,2150.73,3258.75,1489.97,19909.9004,4946.1201,10461.0,1938.9399
2018,6,8,18,16140.7002,2037.92,3185.6799,1412.01,18765.0,4757.5898,9999.6299,1869.27
2018,6,8,19,15629.5996,1980.36,3121.3401,1314.38,18157.1992,4633.29,9589.4805,1806.66
2018,6,8,20,14676.7998,1862.8101,3062.5,1230.97,16935.1992,4377.6602,8928.8896,1741.5601
2018,6,8,21,13655.5,1697.1801,2974.6599,1138.0,15560.2002,4013.7,8179.75,1649.6801
2018,6,8,22,12447.5,1633.02,2880.3899,1036.8101,14276.0,3765.75,7426.9102,1457.84
2018,6,8,23,11755.2998,1544.36,2828.0901,1009.88,13408.7998,3535.6899,6875.6299,1391.14
2018,6,9,0,11217.0,1446.09,2760.47,974.116,12608.5,3300.8401,6394.73,1764.2
2018,6,9,1,10883.2998,1287.2,2720.6001,1182.9301,11943.5996,3134.23,6141.3198,1644.09
2018,6,9,2,10715.0,1292.4399,2698.25,1174.48,11637.5,3057.5,5998.3101,1542.76
2018,6,9,3,10596.2998,1318.64,2691.22,909.228,11299.7998,3072.0601,5939.54,1633.95
2018,6,9,4,10577.5996,1318.05,2700.1599,1040.4,11386.7998,3002.72,6000.3301,1496.35
2018,6,9,5,10967.2998,1351.14,2688.97,1003.45,11863.4004,3189.79,6137.3101,1617.22
2018,6,9,6,11995.7998,1484.9399,2751.9399,1166.0,12760.9004,3409.3601,6583.6899,1630.86
2018,6,9,7,13124.9004,1622.11,2803.1499,1146.72,14186.2002,3775.1699,7229.5298,1728.27
2018,6,9,8,14399.0,1806.99,2879.1001,1250.89,15775.7998,4076.1799,7860.8398,1797.1
2018,6,9,9,15127.2002,1904.28,2966.3501,1293.78,16835.4004,4365.9902,8403.4404,1984.15
2018,6,9,10,15826.0,1997.9399,3024.71,1451.52,18284.4004,4611.6201,8866.1602,1959.49
2018,6,9,11,16337.5,2059.8601,3078.8899,1512.1,19323.9004,4821.77,9425.0195,1935.53
2018,6,9,12,17083.0996,2168.47,3134.7,1559.0699,19702.4004,4985.7402,9864.2998,1985.0
2018,6,9,13,17396.8008,2204.9399,3190.45,1567.9399,20625.0,5105.6099,10099.7998,1968.41
2018,6,9,14,17430.8008,2208.21,3187.6101,1566.45,20674.8008,5165.8398,10402.7998,2067.8601
2018,6,9,15,16923.8008,2212.75,3183.5,1558.63,20520.0,5055.0498,10390.2002,2107.55
2018,6,9,16,16518.4004,2148.8501,3178.71,1505.09,20156.3008,4890.3198,10149.2002,2094.5901
2018,6,9,17,16017.5996,2079.1101,3126.5601,1433.62,19106.1992,4688.6802,9740.4199,2114.3401
2018,6,9,18,15603.7002,2021.92,3064.46,1359.03,17980.4004,4496.3301,9440.4102,1993.6
2018,6,9,19,14736.4004,2016.2,2960.0701,1217.28,17252.0996,4434.5498,9117.1104,1898.71
2018,6,9,20,14227.2002,1846.0,2780.97,1122.51,16357.2998,4203.8101,8493.4297,1812.51
2018,6,9,21,13207.0,1698.98,3025.72,1034.71,14944.2002,3940.8401,7810.71,1678.8199
2018,6,9,22,12443.4004,1559.33,2857.6201,984.125,14158.0996,3759.6899,7265.1802,1399.02
2018,6,9,23,11800.7002,1484.7,2792.9099,946.96,13391.7002,3560.1201,6786.21,1340.91
2018,6,10,0,11114.9004,1422.8101,2705.6399,882.7230000000001,12585.9004,3443.8601,6396.96,1396.0699
2018,6,10,1,10787.2998,1357.63,2666.24,856.924,12162.0,3314.3201,6154.9199,1356.3199
2018,6,10,2,10624.7002,1346.89,2652.5801,844.9019999999999,11796.5996,3223.9199,5997.7002,1312.4301
2018,6,10,3,10584.5,1337.64,2641.7,848.321,11656.5,3166.8799,5954.8799,1292.33
2018,6,10,4,10513.0996,1332.58,2643.1699,835.9119999999999,11542.7002,3127.3501,5980.04,1280.3199
2018,6,10,5,10817.2998,1357.75,2615.47,875.6039999999999,11869.0,3159.3601,6080.7598,1306.26
2018,6,10,6,11713.2002,1465.45,2703.73,1003.53,12938.5996,3408.8301,6496.8901,1275.02
2018,6,10,7,12765.4004,1631.0699,2813.28,1100.54,14065.2998,3808.21,7101.5801,1274.59
2018,6,10,8,13829.2002,1753.23,2872.95,1184.97,15572.7002,4116.1299,7692.2798,1413.5
2018,6,10,9,14641.0996,1820.9399,2915.47,1273.88,17091.3008,4427.25,8341.5898,1515.78
2018,6,10,10,15436.9004,1937.05,2953.23,1337.3199,18461.3008,4714.77,8915.9805,1629.99
2018,6,10,11,16079.0,2041.13,3013.1899,1401.11,19568.0,4941.1299,9406.0498,1718.89
2018,6,10,12,16586.8008,2097.75,3071.8101,1442.52,20367.9004,5084.5298,9878.5801,1782.5699
2018,6,10,13,16986.1992,2143.8401,3105.24,1453.11,20908.8008,5191.5,10176.7002,1823.88
2018,6,10,14,17131.0,2173.1299,3124.6201,1456.4399,21095.1992,5213.1699,10451.5996,1859.1801
2018,6,10,15,17071.4004,2190.3799,3144.1101,1457.09,21071.6992,5195.6699,10600.5996,1886.9399
2018,6,10,16,16713.3008,2154.27,3128.1499,1415.0601,20525.9004,5071.8301,10505.4004,1894.5699
2018,6,10,17,16088.2002,2078.6001,3084.1101,1340.3101,19875.3008,4913.73,10196.7998,1858.47
2018,6,10,18,15506.9004,2047.74,3046.1899,1269.6899,19243.5,4774.0,9870.5303,1762.72
2018,6,10,19,14740.2002,1989.87,3007.03,1161.86,18471.1992,4630.9702,9500.9199,1710.17
2018,6,10,20,13875.7002,1877.78,2973.8799,1072.17,17191.4004,4343.8599,8818.3096,1575.9
2018,6,10,21,12952.2002,1717.87,2889.29,996.802,15729.5996,4026.0601,7994.54,1456.24
2018,6,10,22,12356.7002,1521.34,2808.6399,966.359,14041.9004,3795.0,7151.25,1432.9301
2018,6,10,23,11707.0,1449.36,2745.3301,922.574,13219.0,3567.52,6685.0601,1389.09
2018,6,11,0,11475.0,1349.28,2757.73,859.803,12685.9004,3417.78,6401.5898,1365.85
2018,6,11,1,11282.2002,1300.66,2742.8401,837.0889999999999,12412.7002,3317.03,6260.1499,1306.26
2018,6,11,2,11360.5,1320.27,2745.6299,842.581,12411.2998,3278.78,6238.79,1275.66
2018,6,11,3,11776.0996,1368.1801,2744.3301,888.2289999999999,12873.2002,3343.1899,6483.4199,1299.37
2018,6,11,4,12224.5996,1494.35,2766.45,925.529,13604.5,3511.3,6956.4702,1365.0699
2018,6,11,5,12702.9004,1575.3101,2772.5701,1007.23,14211.7998,3619.54,7178.6499,1401.36
2018,6,11,6,13481.5,1688.1801,2902.48,1094.2,14942.7002,3836.3101,7437.75,1348.62
2018,6,11,7,14409.2002,1794.03,2963.03,1211.13,15764.7002,4155.3198,7861.98,1400.22
2018,6,11,8,15539.5,1935.04,3042.29,1294.88,17188.0,4446.6401,8423.5996,1527.49
2018,6,11,9,16435.0996,2022.3,3128.74,1373.35,18554.1992,4727.48,8984.6396,1629.3199
2018,6,11,10,17186.8008,2135.75,3201.3999,1427.03,19757.0,5017.23,9524.6699,1718.4301
2018,6,11,11,17561.5,2228.26,3288.8701,1499.6899,20778.5,5213.7202,10010.0,1808.84
2018,6,11,12,17597.6992,2285.6699,3372.25,1551.6899,21617.6992,5370.1201,10440.0,1875.8199
2018,6,11,13,17469.8008,2320.2,3411.8999,1577.4301,22148.5996,5464.5098,10737.2998,1930.91
2018,6,11,14,17383.0,2322.55,3463.52,1590.88,22457.1992,5479.9902,10867.5,1956.15
2018,6,11,15,17078.4004,2312.75,3473.76,1569.8101,22621.0996,5413.71,10954.5,1967.77
2018,6,11,16,16646.0,2268.3501,3468.0,1523.0601,22110.9004,5258.8501,10887.2998,1964.21
2018,6,11,17,16043.0996,2179.4299,3421.6699,1448.74,21367.1992,5080.73,10633.7998,1936.84
2018,6,11,18,15678.7998,2125.23,3350.71,1360.0,20478.3008,4944.6499,10211.5,1865.21
2018,6,11,19,15156.0,2070.0801,3286.1499,1256.65,19575.0996,4803.7202,9864.7998,1815.83
2018,6,11,20,14313.2002,1916.36,3164.48,1178.63,18099.5996,4492.3599,9171.6699,1709.33
2018,6,11,21,13435.5,1737.22,3071.24,1083.26,16531.0,4135.8301,8346.5898,1563.9301
2018,6,11,22,12588.2002,1579.21,2964.52,1037.88,15011.7002,3844.9399,7454.8701,1475.72
2018,6,11,23,11958.7998,1471.63,2899.4299,961.815,13991.2998,3632.99,6914.77,1393.98
2018,6,12,0,11742.9658,1463.2268,2841.7029,957.9086,13282.6855,3459.9258,6704.8696,1427.7379999999998
2018,6,12,1,11507.6309,1425.1515,2808.168,936.1619,12800.3115,3359.7156,6514.2085,1349.6677
2018,6,12,2,11463.0898,1430.5828,2789.2866,922.3146,12606.8145,3328.2949,6459.4365,1311.6321
2018,6,12,3,11897.001,1464.9386,2780.2781,940.309,13040.9268,3377.0967,6697.4521,1348.0521
2018,6,12,4,12274.3115,1570.4984,2800.8594,956.1276,13552.8105,3516.6702,7037.6895,1366.4004
2018,6,12,5,12734.6182,1658.6453,2800.3037,1000.2844,14155.0957,3608.251,7297.8682,1387.9785
2018,6,12,6,13600.0967,1781.7578,2871.418,1080.8535,14987.0908,3834.5176,7640.7949,1387.3647
2018,6,12,7,14694.2842,1911.4281,2930.6992,1171.7635,15997.0879,4147.2109,8102.2246,1450.9374
2018,6,12,8,15797.4043,2060.2944,3033.9102,1272.7146,17221.8555,4421.5049,8632.752,1534.7573
2018,6,12,9,16709.916,2175.5183,3138.0649,1354.0532,18477.1484,4685.2422,9198.918,1626.0768
2018,6,12,10,17400.6523,2319.3816,3219.2219,1400.6426,19499.0137,4933.1338,9722.0371,1685.4128
2018,6,12,11,18000.3848,2412.2864,3306.1831,1472.8038,20602.6055,5152.9326,10244.126,1751.3770000000002
2018,6,12,12,18273.4766,2482.4788,3363.3779,1534.0447,21474.75,5303.5283,10619.8652,1818.2772
2018,6,12,13,18433.8105,2525.3674,3392.8689,1559.0183,21902.002,5332.8135,10946.5723,1881.9432
2018,6,12,14,18208.4219,2519.2446,3413.1365,1564.4355,22277.0664,5362.981,11142.8574,1928.6962
2018,6,12,15,17808.8984,2491.9626,3393.1177,1550.5244,22307.5059,5343.606,11247.7129,1942.1804
2018,6,12,16,17240.6055,2429.6094,3385.9854,1504.7059,21818.2793,5195.9004,11009.459,1928.4253
2018,6,12,17,16572.3086,2340.0308,3341.9226,1445.7872,21138.8066,5007.5522,10655.834,1902.1711
2018,6,12,18,16109.7617,2251.387,3273.9824,1381.7614,20225.4688,4851.1963,10300.3086,1830.0383
2018,6,12,19,15537.3398,2183.4382,3247.8101,1314.8511,19436.2813,4747.8945,9920.0361,1782.3749
2018,6,12,20,14549.7363,2009.3132,3146.8882,1237.2943,17856.998,4435.9028,9134.9795,1694.3623
2018,6,12,21,13575.5195,1829.7527,3046.4507,1113.4462,16339.4609,4103.3394,8293.8125,1564.3284
2018,6,12,22,12559.7998,1655.34,2859.4399,1098.54,15043.0996,3778.8,7512.6001,1452.15
2018,6,12,23,11905.5996,1541.65,2788.51,1017.43,13955.5996,3565.6101,6934.0,1365.1899
2018,6,13,0,11581.4004,1459.37,2785.98,910.627,12915.2998,3383.24,6477.6499,1312.66
2018,6,13,1,11310.4004,1398.6,2771.6299,884.6239999999999,12504.4004,3279.04,6269.8398,1260.73
2018,6,13,2,11315.5,1402.6899,2778.1899,885.196,12411.7998,3239.47,6209.21,1230.83
2018,6,13,3,11699.7002,1446.65,2782.9199,926.286,12791.4004,3299.1899,6413.0298,1258.0601
2018,6,13,4,12121.2002,1563.8,2814.5701,956.617,13440.7002,3480.25,6851.96,1328.45
2018,6,13,5,12586.0,1636.48,2822.55,1030.66,13987.5,3575.05,7078.27,1362.35
2018,6,13,6,13449.4004,1761.71,2933.9199,1120.23,14817.5996,3757.9299,7394.3398,1298.8199
2018,6,13,7,14575.5996,1892.16,2974.1399,1250.42,15864.7002,4049.6899,7903.4102,1352.9399
2018,6,13,8,15539.2998,2034.83,3025.97,1336.1801,17226.1992,4288.0098,8477.6504,1486.98
2018,6,13,9,16392.5996,2138.6599,3089.8301,1415.66,18561.6992,4515.0898,9060.3301,1595.28
2018,6,13,10,17076.4004,2250.3601,3144.1699,1479.3101,19730.1992,4755.5098,9635.9297,1686.05
2018,6,13,11,17599.0,2354.74,3226.3,1562.03,20801.8008,4921.1299,10152.5996,1768.48
2018,6,13,12,17876.1992,2426.74,3300.6699,1618.12,21657.9004,5052.9199,10573.5996,1826.22
2018,6,13,13,17942.0,2465.71,3328.0901,1641.24,22238.1992,5126.27,10865.0,1877.22
2018,6,13,14,17884.3008,2470.77,3367.73,1655.55,22582.4004,5133.48,11003.5996,1900.9399
2018,6,13,15,17540.0996,2452.8501,3372.51,1630.33,22646.9004,5049.5698,11050.5996,1909.4301
2018,6,13,16,17052.5,2387.8601,3356.77,1579.73,22133.8008,4886.75,10929.2002,1902.88
2018,6,13,17,16397.6992,2277.1499,3287.8201,1499.37,21251.6992,4707.7402,10602.5996,1869.55
2018,6,13,18,15929.7998,2210.8401,3218.1101,1403.66,20210.9004,4584.6602,10143.7002,1792.5601
2018,6,13,19,15420.7998,2145.73,3174.53,1293.38,19349.5996,4464.3701,9785.3203,1746.14
2018,6,13,20,14487.7998,1971.62,3060.24,1214.92,17792.4004,4174.3398,9008.8203,1628.26
2018,6,13,21,13451.7998,1782.89,2971.72,1119.62,16110.0996,3833.6699,8110.9399,1474.87
2018,6,13,22,12588.2002,1595.28,2875.75,1086.3101,14598.9004,3565.0801,7313.6699,1375.95
2018,6,13,23,11894.5996,1481.9,2816.1399,1010.7,13536.4004,3355.1899,6726.1299,1278.98
2018,6,14,0,11545.7002,1440.74,2727.0801,901.281,12854.5996,3277.6201,6388.77,1263.09
2018,6,14,1,11246.7002,1380.73,2716.77,873.5239999999999,12457.0996,3170.78,6178.6499,1207.29
2018,6,14,2,11232.7998,1389.67,2721.01,875.655,12354.4004,3126.27,6128.3799,1177.52
2018,6,14,3,11659.7998,1431.2,2726.5,911.89,12741.2002,3186.8701,6344.1802,1199.42
2018,6,14,4,12060.5,1551.88,2760.6201,935.329,13371.5996,3365.9199,6803.0298,1266.75
2018,6,14,5,12503.0996,1617.84,2768.47,1011.61,13922.5,3468.25,7020.0898,1303.3101
2018,6,14,6,13342.2998,1740.55,2876.22,1100.47,14791.2998,3660.8701,7331.1899,1248.79
2018,6,14,7,14405.4004,1869.48,2919.8701,1222.84,15935.0996,3954.6101,7817.5601,1300.33
2018,6,14,8,15382.2002,2014.61,2957.02,1320.03,17410.8008,4221.7202,8337.6504,1423.45
2018,6,14,9,16264.2998,2117.3601,3018.5901,1408.9399,18795.0,4460.46,8893.8496,1524.59
2018,6,14,10,16997.0,2236.98,3072.03,1468.85,19951.0,4723.5898,9439.3301,1612.48
2018,6,14,11,17517.5,2335.3799,3148.5701,1546.96,20988.8008,4909.5298,9944.9004,1706.3101
2018,6,14,12,17717.5,2406.7,3220.29,1595.33,21783.4004,5046.8101,10371.7002,1779.28
2018,6,14,13,17693.4004,2439.9099,3254.8999,1616.3,22289.8008,5131.98,10670.0,1838.38
2018,6,14,14,17556.0996,2446.22,3301.3101,1628.78,22594.5996,5143.2998,10802.5996,1867.1801
2018,6,14,15,17241.3008,2423.6599,3312.0601,1610.46,22604.8008,5058.3101,10820.4004,1866.28
2018,6,14,16,16786.4004,2366.03,3287.8,1565.76,22017.4004,4897.1001,10707.7002,1852.3
2018,6,14,17,16230.9004,2258.76,3231.5,1491.27,21140.9004,4714.3701,10432.0996,1820.65
2018,6,14,18,15810.5996,2197.6299,3171.1899,1393.16,20201.6992,4585.6201,10040.0996,1756.47
2018,6,14,19,15330.7998,2136.6799,3129.8401,1285.09,19394.5,4462.0698,9717.2598,1712.35
2018,6,14,20,14442.4004,1971.08,3021.7,1208.92,17902.5,4185.21,8973.2695,1610.27
2018,6,14,21,13439.7002,1788.67,2941.3601,1112.22,16277.7998,3858.5,8096.3198,1458.48
2018,6,14,22,12640.7998,1612.88,2851.29,1073.97,14798.0,3608.76,7320.8101,1368.95
2018,6,14,23,11992.2998,1505.27,2793.3899,994.018,13727.7002,3412.1101,6752.71,1281.61
2018,6,15,0,11539.2998,1481.58,2774.05,1006.35,12970.7998,3264.72,6396.0,1237.76
2018,6,15,1,11268.0996,1429.62,2742.77,984.122,12537.2998,3155.4099,6183.2002,1186.36
2018,6,15,2,11262.2002,1419.2,2727.54,971.055,12411.9004,3108.8,6133.8599,1164.35
2018,6,15,3,11629.5996,1461.8101,2727.97,995.438,12718.2002,3165.5601,6325.8398,1171.77
2018,6,15,4,12031.9004,1547.87,2745.7,1021.81,13248.9004,3322.1499,6727.71,1217.21
2018,6,15,5,12476.5,1622.51,2751.03,1070.74,13775.7998,3426.45,6971.5801,1251.91
2018,6,15,6,13347.5996,1757.65,2819.6001,1162.63,14717.4004,3656.6101,7314.6602,1274.23
2018,6,15,7,14418.2002,1911.0699,2883.98,1280.5,15894.7998,3968.8999,7835.54,1357.47
2018,6,15,8,15426.2998,2065.1101,2957.0801,1348.67,17251.9004,4285.1899,8360.5195,1441.3
2018,6,15,9,16269.7998,2197.1899,3036.0,1425.5699,18534.8008,4582.6001,8889.9297,1525.72
2018,6,15,10,17004.3008,2309.3799,3106.54,1485.42,19652.1992,4848.96,9416.8203,1613.09
2018,6,15,11,17536.9004,2408.5,3189.05,1551.15,20671.1992,5059.9902,9886.1504,1691.72
2018,6,15,12,17770.0996,2483.0801,3258.3799,1599.97,21448.1992,5197.9902,10295.2002,1762.13
2018,6,15,13,17744.6992,2519.6699,3292.8799,1622.77,21947.5996,5256.8799,10569.0,1825.17
2018,6,15,14,17601.0,2515.3799,3318.97,1623.83,22166.4004,5243.0298,10676.2998,1858.39
2018,6,15,15,17220.8008,2473.46,3314.3799,1591.9399,22051.4004,5134.0,10665.2998,1852.41
2018,6,15,16,16609.5,2398.8101,3285.99,1543.34,21369.5,4935.1401,10442.0996,1825.5
2018,6,15,17,15934.4004,2281.52,3225.0801,1471.04,20349.1992,4705.9102,10023.7002,1778.73
2018,6,15,18,15480.0,2200.53,3159.3601,1391.6,19309.3008,4530.9502,9586.29,1705.37
2018,6,15,19,15068.7002,2136.6599,3129.9199,1342.0699,18614.5996,4425.02,9297.1504,1675.98
2018,6,15,20,14327.7002,1992.13,3068.8101,1278.08,17382.8008,4198.4502,8717.8896,1586.29
2018,6,15,21,13469.4004,1825.3,3008.4299,1195.62,15953.7998,3927.1699,8011.7598,1455.15
2018,6,15,22,12727.0,1675.4399,2950.05,1138.5601,14647.7998,3690.74,7370.1602,1348.97
2018,6,15,23,12078.7998,1564.53,2890.1599,1071.9301,13617.0996,3475.6101,6826.3398,1265.52
2018,6,16,0,11408.8115,1495.8262,2836.8098,990.922,12941.5859,3269.9534,6451.0,1334.9235
2018,6,16,1,11086.6465,1455.2361,2827.5911,925.2275,12393.5,3151.5103,6231.2344,1270.4537
2018,6,16,2,10880.374,1419.4806,2814.6179,915.6887,12112.8789,3080.3113,6094.5107,1233.103
2018,6,16,3,10910.0957,1415.8151,2785.751,919.2368,11969.2031,3043.3389,6073.8613,1245.1061
2018,6,16,4,10836.8174,1427.8838,2757.1282,901.358,11846.5293,2992.5625,6111.3467,1236.6351
2018,6,16,5,11278.877,1489.0222,2756.5156,944.7703,12256.9541,3076.6135,6308.9785,1256.0746
2018,6,16,6,12382.4668,1650.7776,2828.0886,1051.9061,13458.2754,3383.6912,6806.1772,1289.1398
2018,6,16,7,13642.4414,1820.2032,2881.6616,1161.6411,14673.7852,3751.3159,7460.0356,1393.9779999999998
2018,6,16,8,14736.8789,1979.0399,2953.365,1255.9552,15838.1104,4073.5149,8039.9639,1473.4668
2018,6,16,9,15625.4756,2117.3262,3039.8735,1319.5923,16924.9805,4356.1348,8582.208,1526.9891
2018,6,16,10,16161.8301,2233.9878,3092.6536,1364.5653,17942.0273,4607.8379,9017.0635,1584.2758
2018,6,16,11,16453.7891,2305.5845,3135.0591,1436.7076,18701.748,4792.375,9386.2627,1644.2809
2018,6,16,12,16667.0352,2375.0444,3164.7556,1474.8049,19421.0938,4881.6377,9707.7617,1698.7152
2018,6,16,13,16695.3008,2439.0974,3205.0728,1511.9572,20002.6621,4912.4751,9925.7842,1753.5034
2018,6,16,14,16614.1543,2461.4741,3218.2849,1524.2118,20268.8066,4904.4014,10150.0439,1777.826
2018,6,16,15,16287.959,2446.8904,3208.5273,1506.4614,20468.1289,4869.0928,10093.9629,1778.6039
2018,6,16,16,15867.2764,2393.1321,3159.3713,1450.8223,19888.7109,4712.75,9881.1592,1776.1211
2018,6,16,17,15176.9697,2267.2207,3117.9434,1389.5718,19005.9258,4528.5967,9505.1787,1746.0515
2018,6,16,18,14809.5576,2195.5537,3055.4751,1327.6432,18127.5254,4369.7236,9141.1514,1687.6074
2018,6,16,19,14393.0146,2116.105,2988.8740000000003,1278.3784,17535.0996,4262.3672,8931.2949,1670.2474
2018,6,16,20,13873.7656,1991.2734,2908.3291,1229.8534,16515.7969,4083.5156,8424.9443,1605.7238
2018,6,16,21,13189.958,1834.5591,2861.022,1137.2078,15389.043,3847.2158,7822.6953,1486.451
2018,6,16,22,12754.2998,1711.9399,2813.02,1127.61,14242.7998,3641.1299,7208.8501,1335.8101
2018,6,16,23,12211.2998,1597.58,2756.0801,1068.59,13273.7998,3444.8701,6653.5898,1241.52
2018,6,17,0,11823.7002,1432.5,2795.21,951.364,12905.0,3257.54,6381.6802,1362.35
2018,6,17,1,11521.0996,1461.46,2787.97,805.415,12334.2002,3151.5,6190.5898,1250.04
2018,6,17,2,11297.2002,1407.16,2749.6001,875.4739999999999,12004.0,3012.3899,6049.8901,1230.26
2018,6,17,3,11243.5,1441.62,2681.8999,913.568,11963.2002,2953.9199,5997.9902,1273.4301
2018,6,17,4,11209.5996,1428.64,2708.02,863.112,11709.5,2927.6101,5993.9902,1229.84
2018,6,17,5,11328.0,1551.58,2745.3,915.493,11859.5,3113.6101,6159.5898,1220.0
2018,6,17,6,12281.2002,1687.27,2730.9299,1275.21,13138.4004,3272.24,6605.6499,1253.3
2018,6,17,7,13531.7002,1823.25,2771.6399,1199.09,14392.7002,3732.9399,7222.8501,1373.22
2018,6,17,8,14231.7998,1938.66,2793.1699,1303.91,15383.0996,3954.8799,7841.71,1443.87
2018,6,17,9,15165.2002,2105.4399,2854.04,1300.6,16467.3008,4279.0801,8281.9404,1536.24
2018,6,17,10,15630.9004,2239.2,2974.3501,1351.46,17630.6992,4542.8301,8739.2197,1581.85
2018,6,17,11,15712.0,2444.47,2976.1699,1424.11,18531.8008,4750.0498,9200.0098,1739.65
2018,6,17,12,15891.7002,2264.3201,3012.8401,1466.64,19416.5,4836.6602,9600.4902,1733.13
