Year,Month,Day,Period,Coast,East,Far_West,North,North_Central,South_Central,South,West
2018,6,27,8,15955.4707,2206.822021,3230.1795859999997,1441.044067,18877.48145,8749.285645,4475.822061999998,1591.8221130000006
2018,6,27,9,16838.48128,2303.2265629999997,3328.483012,1485.013316,20239.73438,9403.582601,4797.859740999998,1641.877594
2018,6,27,10,17589.31771,2413.451742,3379.881999,1587.568217,21534.28027,10045.09302,5042.948364,1786.0459190000001
2018,6,27,11,18268.85482,2530.525208,3471.310913000001,1643.99821,22578.40853,10639.28906,5190.745076,1873.83493
2018,6,27,12,18477.625490000002,2600.410502,3532.681946,1687.399984,23357.99902,11130.09155,5290.260173,1954.1450300000001
2018,6,27,13,18355.73372,2564.144958,3544.1395869999997,1708.051748,23904.80648000001,11376.64543,5304.798054999998,1977.3153079999997
2018,6,27,14,18334.210769999998,2557.603984,3532.778361,1710.169291,24141.14779,11521.200359999999,5295.097453,1982.83786
2018,6,27,15,18086.49349,2606.101115,3504.445964,1703.992889,24044.570480000002,11696.76725,5214.130168,1994.396027
2018,6,27,16,17705.45166,2517.639628,3487.6433509999997,1701.45576,23624.68376,11569.400959999999,5086.68278,1985.518575
2018,6,27,17,16971.2653,2416.42865,3422.195435,1607.6304630000006,22547.60124,11093.71395,4833.04716,1984.357025
2018,6,27,18,16459.246580000006,2322.4962769999997,3337.531759,1526.33489,21474.72526,10669.04443,4679.263224,1940.1207989999998
2018,6,27,19,15629.795569999998,2192.4021,3263.011047,1448.347493,20332.36833,10116.92244,4483.076579,1896.868144
2018,6,27,20,14627.702640000001,2033.316691,3154.451884,1319.6640519999999,18696.95296,9274.69694,4190.826803,1801.620809
2018,6,27,21,13645.29924,1841.370555,3048.402913,1198.2965800000004,17179.9012,8400.393962,3890.581543,1697.422567
2018,6,27,22,12863.72599,1688.6922100000006,2957.788005,1130.601817,15846.33496,7673.399292,3623.4798990000004,1594.629913
2018,6,27,23,12241.73608,1588.126699,2905.439168,1073.570099,14925.339109999999,7144.534342,3419.8404950000013,1525.647074
2018,6,28,0,11879.56812,1543.696106,2886.02124,1033.700114,14265.3453,6797.559163,3291.822408,1439.958364
2018,6,28,1,11705.3894,1579.565226,2856.0119219999997,1002.420466,13801.038169999998,6609.7175700000025,3205.232605,1405.006114
2018,6,28,2,11806.53743,1577.523549,2833.9144899999997,989.8143005000001,13719.70451,6603.305949000001,3186.538798,1407.20343
2018,6,28,3,12155.45215,1614.965129,2818.737712,1007.144399,14042.65186,6877.334351,3269.534037,1425.667643
2018,6,28,4,12350.29362,1688.211446,2837.4719440000013,1031.962758,14342.141109999999,7097.076253,3359.6754560000004,1410.8089400000001
2018,6,28,5,13058.82332,1807.665619,2923.581441,1096.257375,15081.063880000005,7314.506226,3512.194153,1371.3950300000001
2018,6,28,6,14033.18075,1923.3858129999999,3003.031962,1209.229563,16185.818519999999,7740.848185,3809.325256,1426.9831140000001
2018,6,28,7,15031.721109999999,2058.500865,3099.727844,1296.007345,17446.245769999998,8286.385334999999,4123.311727,1499.9846699999994
2018,6,28,8,16030.930580000002,2196.927734,3170.6100460000002,1412.732981,18808.0568,8881.516195,4463.316976,1602.089081
2018,6,28,9,16875.191730000002,2330.989278,3217.88208,1507.995331,20153.7749,9447.570231,4771.08492,1734.397929
2018,6,28,10,17545.2736,2451.58787,3277.421753,1582.008067,21343.39421,10024.34017,5036.99471,1798.219248
2018,6,28,11,17966.785480000002,2539.685018,3350.102336,1644.315216,22415.4082,10588.98983,5253.151693,1879.0908510000002
2018,6,28,12,18103.806969999998,2605.261617,3402.1044509999997,1688.5686649999998,23203.00732,11053.1499,5368.149129,1968.519775
2018,6,28,13,18034.614419999998,2640.505127,3441.161601,1698.999034,23697.11654,11350.88298,5393.390544,2021.6315
2018,6,28,14,17906.970380000002,2636.1912030000008,3464.928426,1693.884308,23958.55892,11497.68734,5360.110474,2041.078206
2018,6,28,15,17551.29671,2600.186483,3473.191549,1660.6694539999999,23847.5026,11494.21859,5251.270793,2023.9552609999998
2018,6,28,16,17136.17253,2539.3266399999998,3444.8606159999995,1622.186727,23356.8833,11226.23828,5073.901896,1992.9605809999998
2018,6,28,17,16432.624509999998,2462.857381,3409.219604,1512.8728939999999,22342.23861,10784.98926,4816.426147,1967.870087
2018,6,28,18,16011.900959999999,2387.050334,3356.887329,1432.4084269999994,21411.48079,10444.42017,4692.112223,1904.4539690000001
2018,6,28,19,15339.36206,2270.131714,3293.775696,1376.082601,20373.46631,9948.039225,4504.161784000001,1867.5060420000002
2018,6,28,20,14360.161540000001,2105.680878,3204.043233,1286.932963,18719.83529,9112.404784999999,4227.809835,1774.240855
2018,6,28,21,13369.545740000001,1941.084991,3108.418742000001,1197.334462,17156.931480000007,8259.096965,3927.6077270000014,1683.561351
2018,6,28,22,12580.777829999999,1800.908773,3015.03363,1132.9895119999999,15950.94759,7583.395142,3698.6269939999997,1609.1424359999999
2018,6,28,23,11998.457190000001,1728.0901390000001,2951.7764079999997,1088.95402,15106.46444,7156.631714,3516.2296549999996,1544.409383
2018,6,29,0,11638.63647,1644.0317890000001,2914.141134,1051.235504,14501.43075,6863.834798000001,3383.103861,1486.6367289999994
2018,6,29,1,11443.40267,1569.851715,2877.951416,1029.466166,14123.918780000002,6697.904378,3310.280782,1457.83726
2018,6,29,2,11522.70451,1548.845571,2861.995178,1021.2822570000001,14124.17049,6709.158569,3298.092611,1435.9821570000001
2018,6,29,3,11892.44067,1615.260895,2894.927043,1035.298615,14347.70011,6919.34908,3382.3929439999997,1425.690297
2018,6,29,4,12077.84188,1699.640096,2893.148478,1060.15096,14543.24064,7144.9488930000025,3439.0087479999997,1436.681173
2018,6,29,5,12743.172040000001,1765.434764,2906.946493,1136.392517,15237.25098,7365.427043000002,3573.008972,1472.7052820000001
2018,6,29,6,13816.650880000001,1858.5690710000001,2967.9414469999997,1243.82958,16306.51668,7789.2438150000025,3872.798177,1539.07548
2018,6,29,7,14893.6451,2065.188497,3052.418111,1331.804962,17480.10189,8317.161621,4204.74939,1590.715485
2018,6,29,8,15914.07186,2205.138631,3166.253377,1394.438731,18736.36133,8922.462809,4540.966797,1630.067556
2018,6,29,9,16793.81901,2317.123698,3250.599609,1454.209747,19835.847169999997,9501.702798999999,4821.078328000001,1710.565531
2018,6,29,10,17590.04915,2428.07251,3310.942749,1527.070984,20958.2347,10066.155840000001,5047.497477,1812.744212
2018,6,29,11,18133.22396,2516.900594,3361.536865,1579.9802140000006,21911.94401,10560.22591,5263.6796060000015,1900.3122050000002
2018,6,29,12,18312.493000000002,2585.611938,3389.900472,1618.139801,22674.219240000002,11018.5061,5404.752523,1981.0528969999998
2018,6,29,13,18404.6639,2615.061096,3395.004964,1647.566976,23245.48828,11300.27946,5467.41569,2019.1956690000002
2018,6,29,14,18199.82682,2598.772603000001,3376.595825,1658.8359779999994,23543.75098,11488.854,5459.4925939999985,2045.6863
2018,6,29,15,17724.29362,2563.584412,3313.814087,1649.078389,23335.23291,11414.75391,5359.013387,1984.297526
2018,6,29,16,17034.471840000002,2478.133118,3166.253316,1597.4392699999999,22658.47445,11137.91227,5166.130656,1958.84788
2018,6,29,17,16357.07935,2370.3520710000007,2946.8076579999997,1470.440328,21584.69027,10578.65316,4931.230591,1942.5284120000001
2018,6,29,18,15967.975019999998,2304.526225,2827.114929,1403.40861,20768.18001,10211.47485,4836.709269,1923.808329
2018,6,29,19,15280.0415,2202.840068,2709.630107,1356.429484,19884.59131,9732.20695,4681.6407880000015,1921.177073
2018,6,29,20,14403.682209999999,2076.169027,2653.748027,1288.851257,18616.99902,9077.612793,4459.293783,1829.5475969999998
2018,6,29,21,13524.143230000001,1940.475911,2644.99056,1235.0218300000001,17228.92529,8373.012695,4247.335693,1676.20875
2018,6,29,22,12802.448890000001,1808.4450989999998,2637.6176149999997,1162.733521,15950.197430000002,7815.2651769999975,4036.0158890000002,1567.811218
2018,6,29,23,12301.721759999999,1713.3703920000007,2665.694316,1085.331014,15001.47957,7343.864014,3857.463114,1447.781219
2018,6,30,0,11893.09684,1667.104818,2713.905701,1028.391434,14191.43506,7019.180054,3723.0345049999996,1316.1405439999999
2018,6,30,1,11589.98022,1623.26064,2658.265055,980.3238576,13649.271480000001,6760.939128,3599.3020020000013,1302.933899
2018,6,30,2,11466.6757,1586.565033,2606.26003,971.0644632999999,13345.00146,6645.319336,3528.9992469999997,1312.90389
2018,6,30,3,11510.77718,1551.523051,2579.038798,991.163681,13301.87988,6619.029541,3508.244649,1356.595123
2018,6,30,4,11468.47331,1518.126444,2502.634989,996.8907522,13328.77759,6660.566691,3456.379842000001,1413.670339
2018,6,30,5,12064.53923,1641.819224,2535.771973,1068.217234,13835.86174,6957.182048000002,3544.293111,1325.839905
2018,6,30,6,13156.15544,1784.384613,2599.9612829999996,1182.881948,15093.4589,7420.694009999997,3807.3192950000002,1375.5467939999999
2018,6,30,7,14299.207519999998,1952.885152,2656.193461,1283.7599890000001,16439.74902,8102.530924,4128.326884,1498.317647
2018,6,30,8,15399.4257,2096.756989,2796.065918,1321.4434310000001,17791.85661,8734.869303,4390.092814,1558.006063
2018,6,30,9,16269.262780000001,2240.536702,2877.314209,1361.800751,18997.70524,9302.887451,4550.650146,1635.286357
2018,6,30,10,16890.28825,2347.142822,2913.783346,1410.860891,20071.64795,9834.522786,4771.9741619999995,1755.867961
2018,6,30,11,17383.57796,2429.416606,2989.38033,1453.776652,21057.55794,10295.83285,4958.6944170000015,1819.160685
2018,6,30,12,17702.38818,2502.278971,3040.726115,1480.398946,21763.36637,10608.17928,5106.727010000001,1877.309163
2018,6,30,13,17905.13037,2537.6212769999997,3124.832275,1516.636587,22223.95247,10880.9362,5193.707764,1895.022095
2018,6,30,14,17902.54004,2493.376322,3134.048706,1530.357056,22445.69336,11031.54419,5195.885742,1979.3123269999999
2018,6,30,15,17576.73145,2450.955302,3158.933492,1521.4199119999994,22221.128259999998,10981.34912,5121.297892000001,1995.381938
2018,6,30,16,16986.27181,2351.105367,3160.581278,1481.648122,21535.70264,10718.72249,4962.424805,1988.641713
2018,6,30,17,16146.89087,2269.975016,3140.250773,1419.099467,20498.458169999998,10296.14657,4726.468384000002,1901.5631
2018,6,30,18,15723.10905,2191.776794000001,3037.7112629999997,1354.9650880000004,19673.21305,9946.357829,4577.444946000001,1857.9310510000007
2018,6,30,19,15103.122969999999,2055.708822,3021.745687,1279.084544,18734.886880000002,9492.760905,4415.679484,1764.3211059999999
2018,6,30,20,14230.83936,1940.4565530000002,2925.305664,1201.600271,17611.02539,8842.340495,4156.78658,1608.857035
2018,6,30,21,13352.82487,1847.033875,2842.152283,1106.729299,16455.7465,8132.182739,3921.584147,1564.29184
2018,6,30,22,12596.7679,1742.9559530000001,2833.534037,1050.7498369999996,15487.857259999999,7502.194621,3685.691223,1430.698517
2018,6,30,23,12007.097090000001,1568.175262,2771.024882,1030.785583,14622.80811,7047.375488,3476.439026,1406.1678570000001
2018,7,1,0,11547.61377,1497.499329,2768.154826,1005.8810779999999,13868.32031,6714.079061,3317.540283,1327.473134
2018,7,1,1,11210.16707,1443.553762,2722.413595,963.1674601,13366.10278,6440.663737,3239.007507,1281.590953
2018,7,1,2,10997.69979,1416.805328,2676.303853000001,938.7198893,13026.050459999999,6310.9370119999985,3163.462382,1257.157532
2018,7,1,3,10896.900309999999,1408.947011,2704.181376,930.8417867000001,12844.74032,6281.7654619999985,3134.348572,1197.9198199999996
2018,7,1,4,10695.27922,1443.875773,2713.70518,921.9816182,12620.38566,6258.371704,3086.248983,1173.8185529999996
2018,7,1,5,11183.06543,1504.9021810000006,2740.2224730000007,944.9101512,13118.82381,6460.7152909999995,3159.418213,1209.9297179999999
2018,7,1,6,12302.28271,1691.6858320000001,2831.580302,1037.666005,14199.27116,6923.146851,3468.923645000001,1296.021362
2018,7,1,7,13465.4047,1863.727905,2957.963664,1115.120789,15548.556880000002,7586.676025,3823.921916,1386.784027
2018,7,1,8,14519.58586,1999.530121,3105.8709510000012,1192.6289470000004,16909.45923,8293.511190000001,4145.831034000002,1426.218109
2018,7,1,9,15520.5332,2125.4725550000007,3213.659973000001,1350.919922,18421.278319999998,9010.063639,4456.877238,1444.502594
2018,7,1,10,16379.20988,2276.618937,3252.960002,1378.628774,19845.31868,9677.800373999999,4722.627075,1612.640889
2018,7,1,11,17099.95378,2403.910583,3254.650472,1448.877645,21147.79069,10286.63713,4935.144653,1712.61263
2018,7,1,12,17681.18766,2460.961873,3305.191386,1433.574544,22192.600590000002,10761.42326,5097.871053,1811.160746
2018,7,1,13,18022.56152,2527.8986,3347.7696739999997,1426.686584,22829.17839,11153.20728,5162.28772,1896.4295350000002
2018,7,1,14,18150.08171,2574.165507,3366.7739869999996,1407.131073,23052.30583,11369.02173,5187.6963700000015,1935.333995
2018,7,1,15,17941.3693,2541.381877,3406.787598,1323.199066,22781.02116,11406.53516,5150.742432,1951.9024149999998
2018,7,1,16,17406.81999,2461.2248329999998,3362.101807,1295.845734,21929.2207,11136.50456,5003.263224,1897.666209
2018,7,1,17,16645.81315,2328.321696,3291.38265,1181.287781,20694.12256,10732.71785,4778.240153,1848.6992899999998
2018,7,1,18,16168.967369999995,2301.669535,3220.3422649999998,1163.569641,19888.4012,10375.00871,4622.388021,1696.173574
2018,7,1,19,15464.93294,2194.833049,3171.5706579999996,1122.913869,18956.020669999998,9846.739827,4431.048584,1518.8846839999999
2018,7,1,20,14433.083330000001,2032.723643,3023.540507,1056.35733,17570.15039,9009.085124,4166.363363,1478.2815039999994
2018,7,1,21,13364.62931,1869.0131629999998,2861.568929,980.4804891000001,16270.44141,8135.559040999998,3869.218302,1436.106852
2018,7,1,22,12535.25814,1744.883575,2831.822876,911.5562133999999,15380.743730000002,7496.672606999998,3583.7034299999996,1283.969584
2018,7,1,23,11937.61174,1630.617869,2762.189535,882.4631652999999,14668.863609999999,7016.692586,3359.9749549999997,1276.610891
2018,7,2,0,11530.36133,1587.833811,2720.387065,858.9779765000003,14199.51619,6688.6654869999975,3204.385091,1234.7972619999996
2018,7,2,1,11337.05216,1530.774933,2752.110168,835.367218,13902.030190000001,6555.616333,3117.4503579999996,1148.034068
2018,7,2,2,11409.79321,1545.012461,2768.048889,836.1873881,13900.505619999998,6577.977905,3088.147441,1128.423787
2018,7,2,3,11729.29932,1569.938059,2784.028605,876.4746094000003,14125.804119999999,6787.329223999999,3159.311198,1163.383036
2018,7,2,4,11947.480959999999,1636.344208,2800.458944,904.6578572999999,14296.825680000002,6961.324829000001,3243.086629,1192.778961
2018,7,2,5,12651.78044,1737.3304649999998,2849.847636,977.7652842,14892.6333,7234.592285,3379.907674,1235.457977
2018,7,2,6,13645.277180000001,1860.3842260000001,2992.654134,1052.9084269999996,15893.406819999998,7671.590169,3685.6051030000003,1248.450012
2018,7,2,7,14668.783609999999,2027.226583,3087.186076,1171.9888,17142.85368,8266.513387,4028.8833409999997,1334.902527
2018,7,2,8,15684.749919999998,2143.002838,3152.411519,1261.219615,18644.22852,8906.736491,4350.552205,1499.940094
2018,7,2,9,16537.59733,2248.453125,3218.7774449999997,1342.905141,20164.527990000002,9542.911051000001,4677.679321000001,1625.309377
2018,7,2,10,17380.342940000002,2422.001343,3296.77889,1448.602336,21543.503419999997,10187.36922,4948.701497,1756.2201329999998
2018,7,2,11,18106.4637,2559.432393,3349.399658,1542.055084,22712.64339,10796.46069,5153.187378000001,1879.73646
2018,7,2,12,18609.04834,2637.251709,3345.519531,1607.730967,23556.55615,11281.073890000001,5298.071818,1992.516774
2018,7,2,13,18649.50895,2679.494263,3392.6254270000004,1646.9257710000006,23975.41488,11495.19303,5326.032267000001,1967.253255
2018,7,2,14,18667.54215,2636.937968,3332.599162,1670.1797490000001,24168.19596,11578.78044,5304.163859,1961.999023
2018,7,2,15,18467.66634,2646.189779,3303.8594559999997,1673.456991,24101.92806,11755.27588,5259.839071,1970.965698
2018,7,2,16,18041.24056,2601.056071,3229.836589,1638.310018,23720.41406,11694.90625,5144.668254,1980.110352
2018,7,2,17,17366.49609,2514.822184,3194.89327,1506.8264570000001,22640.540530000002,11198.69059,4912.9906009999995,1920.953471
2018,7,2,18,16831.311690000002,2388.4500120000002,3137.077718,1403.392629,21481.73568,10726.124759999999,4782.958374,1857.450521
2018,7,2,19,16049.50496,2271.26591,2991.554769000001,1296.452108,20314.85889,10171.92114,4578.168579,1827.1115320000001
2018,7,2,20,14922.25431,2110.518697,2818.447734,1205.618907,18619.06022,9308.058837999999,4217.582601,1809.281474
2018,7,2,21,13810.50985,1929.781932,2751.204936,1092.334208,17047.959469999998,8446.549764,3878.0268149999997,1668.829976
2018,7,2,22,12925.264809999999,1804.9143170000002,2766.080729,1001.9583279999999,15679.55599,7718.121540999998,3596.4751990000004,1472.9471130000006
2018,7,2,23,12256.16113,1650.228394,2805.533997,955.2176310000001,14790.740890000001,7197.145955,3393.340312,1353.679738
2018,7,3,0,11765.54891,1563.971059,2780.713236,930.1126912000001,14140.5734,6825.672689,3242.090108,1321.18163
2018,7,3,1,11521.47607,1526.792572,2784.754395,906.1050669,13724.5,6597.196655,3132.557841,1256.3628640000004
2018,7,3,2,11561.855959999999,1579.238342,2793.415243,890.1780294,13619.93783,6581.507731000002,3098.216146,1200.4156289999999
2018,7,3,3,11906.052,1575.618062,2777.817301,908.1439006,13906.50879,6803.556070999999,3181.811279,1229.8104349999999
2018,7,3,4,12108.83073,1662.222097,2779.6246539999997,918.2059835000001,14065.57194,7005.335368000001,3257.850484,1239.002543
2018,7,3,5,12659.47542,1779.378113,2805.550293,1006.5721789999999,14755.626709999999,7269.453206,3376.487488,1266.98584
2018,7,3,6,13501.04549,1872.0081989999999,2877.882365,1115.217458,15993.41064,7673.669922,3662.643229,1331.23171
2018,7,3,7,14500.57821,2018.364248,2946.738139,1258.286865,17546.29297,8276.852417,3996.0610149999998,1444.147522
2018,7,3,8,15584.1276,2206.275126,3015.664001,1400.8702289999999,19209.92106,8969.967854999999,4347.780802,1591.604675
2018,7,3,9,16536.12728,2389.4024050000007,3109.313883,1513.935852,20690.8877,9646.358724,4665.5907799999995,1708.475627
2018,7,3,10,17331.159340000002,2538.9886070000002,3150.064433,1587.799622,22062.91585,10304.93066,4951.0930990000015,1863.591675
2018,7,3,11,18076.6263,2658.356527,3221.594910000001,1642.088216,23162.93555,10926.2618,5174.393148,1968.500854
2018,7,3,12,18552.3654,2712.725199,3302.658508,1688.300232,23829.33105,11381.04785,5313.914307,2039.6033940000002
2018,7,3,13,18587.163090000002,2702.14565,3369.469279,1713.1459550000006,24198.83268,11595.35669,5340.669881,2050.878601000001
2018,7,3,14,18508.61165,2601.144918,3378.243245,1715.753581,24320.691730000002,11695.05802,5326.079875,2063.0708010000008
2018,7,3,15,18334.661780000002,2552.328817,3347.033244,1704.5941870000001,24215.8055,11844.31909,5254.628092,2079.811727
2018,7,3,16,17825.67301,2413.2180989999997,3293.138407,1655.646952,23757.0625,11715.49707,5128.736532,2071.8992719999997
2018,7,3,17,17175.906580000006,2240.242655,3248.775431,1522.918813,22649.158369999997,11227.957190000001,4882.862752,2034.0935670000001
2018,7,3,18,16142.975180000001,2136.00057,3190.002502,1417.143016,21388.10742,10733.72192,4716.498617,1954.309163
2018,7,3,19,15085.52466,2001.326711,3099.778117000001,1342.072825,19917.14665,10155.92122,4471.173421,1892.352905
2018,7,3,20,13945.06738,1815.777802,3016.288859,1255.551971,18174.560380000006,9394.494548,4178.818034000001,1759.3376059999994
2018,7,3,21,12954.58496,1698.322072,2919.335144,1158.479492,16595.58529,8658.118164,3873.403259,1657.372803
2018,7,3,22,12240.90243,1589.8359070000001,2881.963074,1091.7828470000004,15188.97445,8012.277344,3592.634806,1546.975759
2018,7,3,23,11676.40365,1528.799713,2845.643311,1029.276515,14049.22233,7479.570028,3399.629435000001,1432.812897
2018,7,4,0,11261.2408,1448.1187539999999,2793.743551,982.3292287,13235.74292,7020.248535,3237.826172,1378.450144
2018,7,4,1,11025.54549,1438.589884,2754.286092000001,939.2348175000001,12742.92904,6727.769245999999,3143.028117000001,1354.578145
2018,7,4,2,11051.9908,1436.094798,2725.507507,912.642334,12524.70817,6566.996867,3101.033773,1337.3489789999999
2018,7,4,3,11166.0577,1451.172373,2728.6091309999997,891.8725891,12492.34082,6554.808634,3124.828878000001,1302.255524
2018,7,4,4,11102.721520000001,1428.5978289999994,2731.279256,878.9680837000003,12278.20711,6507.797078000001,3103.188232,1266.8025109999999
2018,7,4,5,11150.14827,1471.780365,2774.6028850000002,948.7232615,12818.33675,6665.012492,3182.893188,1266.8731890000001
2018,7,4,6,11463.57511,1554.946726,2866.458089,1072.000341,13985.12785,7128.858154000001,3474.534546,1335.6442359999999
2018,7,4,7,11767.6766,1686.7407739999999,2964.613708,1165.934306,15470.913169999998,7783.236898,3828.1972049999995,1449.98525
2018,7,4,8,11983.46785,1740.281291,3110.249003,1261.020091,17123.7417,8514.756062999999,4219.816223,1560.5778810000006
2018,7,4,9,11975.46549,1820.848663,3204.180054,1365.139903,18597.88802,9255.244873,4575.772257,1703.0805870000006
2018,7,4,10,11783.655840000001,1902.4882510000002,3282.53127,1428.331024,19688.88379,9896.195557,4857.325236,1842.335439
2018,7,4,11,11672.52547,1954.7355350000007,3355.8837689999996,1448.8481550000001,20101.37484,10169.26685,5045.1800539999995,1909.902425
2018,7,4,12,11659.06429,1957.9026789999998,3416.014811,1461.983317,20285.475590000002,9909.466634,5154.5401200000015,1939.5657449999999
2018,7,4,13,11674.60767,1970.227895,3416.6707560000004,1483.456472,20418.87109,9618.992676,5197.831421,1951.732086
2018,7,4,14,11814.88468,1956.7848609999999,3411.1088659999996,1492.567332,20343.9834,8832.435954,5141.598104,1937.784393
2018,7,4,15,12009.85205,1921.578125,3376.896118,1480.193186,19949.8195,8210.4646,5030.362467,1880.6795550000002
2018,7,4,16,12006.84375,1864.5463359999999,3381.320089000001,1417.72584,19183.57796,7805.833944,4810.267334,1752.315562
2018,7,4,17,11821.13371,1786.6901649999998,3347.209493,1325.856435,18272.910640000002,7529.72701,4527.345133,1687.170685
2018,7,4,18,11847.62427,1746.4063210000006,3281.299255,1248.572642,17515.31982,7440.8074540000025,4350.9021,1621.53007
2018,7,4,19,11589.717770000001,1670.850505,3183.71814,1206.246836,16530.535480000002,7223.937256,4183.718709000002,1585.971751
2018,7,4,20,11178.94963,1615.9785869999994,3119.617676000001,1168.198476,15731.32031,6915.601603,3964.944092,1516.264598
2018,7,4,21,10602.83561,1443.690816,3045.805766,1088.0764470000001,14548.03385,6440.228231,3676.0009560000003,1415.653697
2018,7,4,22,10113.5105,1338.610026,2971.21403,1007.186167,13428.39136,6042.094482,3436.216125,1337.568593
2018,7,4,23,9779.415202,1277.692495,2868.3043420000013,958.2495219000001,12536.16935,5774.970093,3253.016479,1326.6560060000004
2018,7,5,0,9601.009195999999,1236.8727820000001,2812.022786,918.6159107999999,11891.4821,5574.387695,3120.908346,1313.490468
2018,7,5,1,9569.937093,1213.892873,2782.3502399999998,901.1008453,11463.03304,5484.1092119999985,3051.281616,1275.772959
2018,7,5,2,9775.497803,1272.676432,2770.957336,893.500651,11507.505940000001,5558.626506000001,3043.071798,1268.813141
2018,7,5,3,10227.37451,1348.6665039999998,2758.179565,905.0379130000001,11942.55135,5856.5121659999995,3098.894613,1284.541606
2018,7,5,4,10527.1748,1398.83076,2773.7058309999998,919.3449402000001,12357.25732,6149.1619869999995,3174.672343,1287.620412
2018,7,5,5,11256.16667,1523.246836,2803.966146,1005.709188,13052.29403,6390.416545,3246.913493,1270.0624289999996
2018,7,5,6,12292.16984,1695.3953760000006,2860.962931,1099.472982,14150.08358,6678.529175,3466.593791,1261.560974
2018,7,5,7,13492.075359999999,1857.700368,2930.894918,1167.6312970000001,15429.23983,7086.5031739999995,3747.87148,1290.042013
2018,7,5,8,14593.705080000002,2020.595449,3017.841492,1270.100708,16862.47534,7543.918009,4085.268494,1336.3886619999996
2018,7,5,9,15443.03581,2171.714966,3079.297078,1348.861969,18364.4113,8135.9116209999975,4414.050293,1390.675842
2018,7,5,10,16068.33651,2286.224915,3100.581197,1421.869598,19719.146,8679.953856999999,4669.752523,1463.32015
2018,7,5,11,16469.815759999998,2385.7075600000007,3141.979899,1497.229197,20883.68001,9213.344401,4865.326009,1528.034963
2018,7,5,12,16418.91195,2453.600688,3182.197021,1541.116241,21723.83594,9543.154215,4948.5934240000015,1606.64975
2018,7,5,13,16338.77271,2512.721497,3234.920024,1558.458232,22345.0638,9836.491211,5034.018026,1637.285421
2018,7,5,14,16666.45622,2525.842733,3246.553975,1533.79422,22640.824380000002,10048.20768,4966.395915,1664.494385
2018,7,5,15,16764.70394,2415.864644,3225.569153,1515.151042,22605.38493,10148.207359999999,4831.6875,1648.719737
2018,7,5,16,16255.566,2288.5639850000002,3149.690552,1462.448558,21862.187169999997,10087.44946,4677.4613439999985,1690.0613399999993
2018,7,5,17,15710.8304,2179.892843,3077.478231,1372.766378,20758.21615,9683.568685,4467.6304119999995,1720.504791
2018,7,5,18,15294.80957,2110.625153,3043.5346879999997,1319.802073,20010.1486,9327.822021,4369.571615,1663.7227779999994
2018,7,5,19,14265.58553,1987.305216,3033.295247,1271.871236,19082.42188,8855.824219,4184.47404,1615.545034
2018,7,5,20,13235.20907,1803.855204,2967.625651000001,1185.959483,17566.61117,8135.028931,3885.7246909999994,1511.88146
2018,7,5,21,12260.93172,1690.703105,2865.389282,1097.8041380000002,16169.10604,7429.765869,3602.2840979999996,1426.9613140000001
2018,7,5,22,11539.30534,1534.931335,2784.003784,973.6956277999999,15007.26009,6875.057902,3345.258809,1349.3001199999999
2018,7,5,23,10982.85107,1435.242015,2762.7392370000002,949.0548197,14105.1429,6466.7347409999975,3156.0462239999997,1295.9219970000001
2018,7,6,0,10598.01001,1359.477702,2739.723368,959.9231617999999,13396.30444,6173.363037,3032.3742469999997,1251.41569
2018,7,6,1,10404.37126,1413.289998,2708.527039,932.2025299000001,12946.3256,6056.126261,2966.307861,1217.44104
2018,7,6,2,10486.17668,1430.0828960000001,2712.0506800000007,904.9454701999999,12890.13208,6088.143555,2946.945353,1229.539815
2018,7,6,3,10855.20052,1500.078145,2721.3727010000002,931.7484996,13297.60352,6330.320272,3022.279256,1250.684672
2018,7,6,4,11078.933509999999,1544.914215,2727.535217,972.3973082999997,13651.16243,6598.1156409999985,3103.833577,1291.838826
2018,7,6,5,11683.30892,1640.5782880000006,2760.20341,1040.3853960000001,14444.707190000001,6767.539631999999,3227.750468,1307.583995
2018,7,6,6,12614.032309999999,1790.9734899999999,2864.617594000001,1139.6604109999996,15705.89681,7165.750529000001,3500.3035689999997,1327.909017
2018,7,6,7,13592.47941,1940.7409670000002,2976.897868,1234.141764,17214.41439,7703.89856,3797.6469119999997,1358.845876
2018,7,6,8,14693.12858,2062.307526,3057.522034,1326.986318,18819.23421,8309.312703,4066.421387,1419.056
2018,7,6,9,15674.01424,2201.350993,3120.017863,1409.4960019999999,20066.784340000002,8968.126953,4271.51062,1509.321381
2018,7,6,10,16513.1036,2280.516418,3171.716573,1473.1314289999998,21111.560869999998,9581.116618,4382.097738,1607.441915
2018,7,6,11,17203.1556,2340.233378,3186.676188,1504.6547039999994,21716.851730000002,10058.10303,4431.900228,1688.889292
2018,7,6,12,17572.48356,2298.043884,3164.5550129999997,1553.986979,21666.83594,10444.843509999999,4376.524943,1762.311849
2018,7,6,13,17588.646969999998,2230.323527,3197.911682,1573.988912,20578.26807,10723.390379999999,4241.930622999998,1851.2282510000002
2018,7,6,14,17346.969559999998,2135.302043,3193.857056,1571.4530439999999,19394.168130000002,10898.11312,4112.865458,1868.745789
2018,7,6,15,16738.15495,2058.3531390000007,3082.832194,1454.224264,18603.118159999998,10775.32373,3987.7777909999995,1880.9036760000001
